ID,Cur Stn,"Cur City, State",Cur Division,Cur Train,Model,Model Year,Built Date,Rebuilt Date,HP,Category,Train Service Code,Assign Date,Last Upd,Home Shop,Alt Shop,Power Usage,Home Operating Station,Status,Servicing State,Task Type,FRA Due,FRA Dead,Next LCDI Due,Axles,ADH,SM,AC,DP Code,DP Description,Energy Mgmt,Energy Mgmt Health,ECP Code,ECP Description,CS,LSL,PTC,PTC Health,Slow Speed,Remote Control,Auto Start,Loco Apu,Remote Diag,Fuel Cap,Rail View,Loco Grp,Brake Schedule,Amtrak Clearance,Cell Phn Detection,V/TI,Length,Weight
NS 8460,10253,"Roanoke Freight Sta, VA",Pocahontas (62),,D8-40CW,1994,1994-01-01,,4000,RD Unit IN RD Service,RD Storage Road Units (SV),2018-12-21,RYU88,MDH,MDH,RD,,S,IS,ME,2019-05-13,2019-05-20,,6,High,,Y,N,Not Equipped,,,N,Not Equipped,,,IETMS,Unhealthy,GE-AAR,,GE Auto Start/Stop  Decal 84a225794p1,,TMC-OBN,4900,N,5,26L,Y,N,,"70'8""",392500
NS 8461,TA3,"Alton Park, TN",Alabama (08),,D8-40CW,1994,1994-01-01,,4000,RD Unit IN RD Service,RD Storage Road Units (SV),2018-12-21,RYU88,MDH,MDH,RD,,S,IS,ME,2019-04-12,2019-04-19,,6,High,,Y,N,Not Equipped,,,N,Not Equipped,,,IETMS,Unhealthy,GE-AAR,,GE Auto Start/Stop  Decal 84a225794p1,,TMC-OBN,4900,N,5,26L,Y,N,,"70'8""",392500
NS 8462,02407,"Sorento, IL",Illinois (94),,D8-40CW,1994,1994-01-01,,4000,RD Unit IN RD Service,RD Elkhart Shop (4V),2013-06-13,TFV25,ELK,MDH,RD,,S,IS,ME,2018-08-23,2018-08-30,,6,High,,Y,N,Not Equipped,,,N,Not Equipped,Y,Y,IETMS,Unhealthy,GE-AAR,,GE Auto Start/Stop  Decal 84a225794p1,,NEQ,4900,N,5,26L,Y,N,,"70'8""",392500
NS 8463,10253,"Roanoke Freight Sta, VA",Pocahontas (62),,D8-40CW,1994,1994-01-01,,4000,RD Unit IN RD Service,RD Storage Road Units (SV),2018-12-03,RYU88,MDH,MDH,RD,,S,IS,MR,2019-04-12,2019-04-19,,6,High,,Y,N,Not Equipped,,,N,Not Equipped,,,IETMS,Unhealthy,GE-AAR,,GE Auto Start/Stop  Decal 84a225794p1,,TMC-OBN,4900,N,5,26L,Y,N,,"70'8""",392500
NS 8464,240A,"Chattanooga, TN",Alabama (08),,D8-40CW,1994,1994-01-01,,4000,RD Unit IN RD Service,RD Storage Road Units (SV),2019-04-08,RYU88,MDH,MDH,RD,,S,IS,ME,2019-04-03,2019-04-10,,6,High,,Y,N,Not Equipped,,,N,Not Equipped,,,IETMS,Unhealthy,GE-AAR,,,,TMC-OBN,4900,Y,5,26L,Y,Y,,"70'8""",392500
NS 8465,CC311,"Carrollton, GA",Georgia (04),,D8-40CW,1994,1994-01-01,,4000,RD Unit IN RD Service,RD Storage Road Units (SV),2019-04-23,HY4U2,MDH,MDH,RD,,A,,ME,2019-05-20,2019-05-27,,6,High,,Y,N,Not Equipped,,,N,Not Equipped,,,IETMS,Healthy,GE-AAR,,GE Auto Start/Stop  Decal 84a225794p1,,TMC-OBN,4900,N,5,26L,Y,N,,"70'8""",392500
NS 8466,277,"Rudd Scanner, NC",Piedmont (03),165.26,D8-40CW,1994,1994-01-01,,4000,RD Unit IN RD Service,RD Storage Road Units (SV),2019-04-23,HY4U2,MDH,MDH,RD,,S,IT,ME,2019-07-03,2019-07-10,,6,High,,Y,N,Not Equipped,,,N,Not Equipped,,,IETMS,Healthy,GE-AAR,,GE Auto Start/Stop  Decal 84a225794p1,,TMC-OBN,4900,N,5,26L,Y,N,,"70'8""",392500
NS 8467,10254,"Roanoke, VA",Pocahontas (62),,D8-40CW,1994,1994-01-01,,4000,RD Unit IN RD Service,RD Storage Road Units (SV),2019-04-12,RYU88,MDH,MDH,RD,,S,IS,ME,2019-04-29,2019-05-06,,6,High,,Y,N,Not Equipped,,,N,Not Equipped,,,IETMS,Unhealthy,GE-AAR,,GE Auto Start/Stop  Decal 84a225794p1,,TMC-OBN,4900,Y,5,26L,Y,Y,,"70'8""",392500
NS 8419,10253,"Roanoke Freight Sta, VA",Pocahontas (62),,D8-40CW,1994,1994-06-01,,4000,RD Unit IN RD Service,RD Storage Road Units (SV),2018-12-21,RYU88,MDH,MDH,RD,,S,IS,ME,2019-02-19,2019-02-26,,6,High,,Y,N,Not Equipped,,,N,Not Equipped,,,IETMS,Unhealthy,GE-AAR,,GE Auto Start/Stop  Decal 84a225794p1,,TMC-OBN,5000,N,5,26L,Y,N,,"70'8""",392500
NS 8420,90653,"Reeses Scanner, OH",Lake (92),188.25,D8-40CW,1994,1994-06-01,,4000,RD Unit IN RD Service,RD Storage Road Units (SV),2019-04-23,TXIFV,MDH,MDH,RD,,S,IT,ME,2019-05-09,2019-05-16,,6,High,,Y,N,Not Equipped,,,N,Not Equipped,,,IETMS,Unhealthy,GE-AAR,,GE Auto Start/Stop  Decal 84a225794p1,,TMC-OBN,5000,Y,5,26L,Y,Y,,"70'8""",392500
NS 8421,09141,"Decatur, IL",Illinois (94),,D8-40CW,1994,1994-06-01,,4000,RD Unit IN RD Service,RD Storage Road Units (SV),2019-04-22,TXIFV,MDH,MDH,RD,,S,IS,MR,2019-04-10,2019-04-17,,6,High,,Y,N,Not Equipped,,,N,Not Equipped,,,IETMS,Unhealthy,GE-AAR,,GE Auto Start/Stop  Decal 84a225794p1,,TMC-OBN,5000,Y,5,26L,Y,Y,,"70'8""",392500
NS 8422,A826,"New Orleans, LA",Alabama (08),,D8-40CW,1994,1994-06-01,,4000,RD Unit IN RD Service,RD Storage Road Units (SV),2019-04-23,TXIFV,MDH,MDH,RD,,A,,ME,2019-06-08,2019-06-15,,6,High,,Y,N,Not Equipped,,,N,Not Equipped,,,IETMS,Unhealthy,GE-AAR,,,,TMC-OBN,5000,Y,5,26L,Y,Y,,"70'8""",392500
NS 8424,11288,"Whitethorne, VA",Pocahontas (62),,D8-40CW,1994,1994-06-01,,4000,RD Unit IN RD Service,RD Storage Road Units (SV),2019-04-23,TXIFV,MDH,MDH,RD,,A,,ME,2019-05-07,2019-05-14,,6,High,,Y,N,Not Equipped,,,N,Not Equipped,,,IETMS,Healthy,GE-AAR,,GE Auto Start/Stop  Decal 84a225794p1,,TMC-OBN,5000,Y,5,26L,Y,Y,,"70'8""",392500
NS 8425,09120,"Homer Scanner, IL",Illinois (94),124.25,D8-40CW,1994,1994-06-01,,4000,RD Unit IN RD Service,RD Storage Road Units (SV),2019-04-23,TXIFV,MDH,MDH,RD,,A,,MR,2019-05-09,2019-05-16,,6,High,,Y,N,Not Equipped,,,N,Not Equipped,,,IETMS,Healthy,GE-AAR,,GE Auto Start/Stop  Decal 84a225794p1,,TMC-OBN,5000,Y,5,26L,Y,Y,,"70'8""",392500
NS 8426,10256,"Eight & 1/2 ST Roan, VA",Pocahontas (62),,D8-40CW,1994,1994-06-01,,4000,RD Unit IN RD Service,RD Storage Road Units (SV),2019-04-21,RYU88,MDH,MDH,RD,,S,IS,ME,2019-03-25,2019-04-01,,6,High,,Y,N,Not Equipped,,,N,Not Equipped,,,IETMS,Unhealthy,GE-AAR,,,,TMC-OBN,5000,N,5,26L,Y,N,,"70'8""",392500
NS 8427,10254,"Roanoke, VA",Pocahontas (62),,D8-40CW,1994,1994-06-01,,4000,RD Unit IN RD Service,RD Storage Road Units (SV),2019-04-12,RYU88,MDH,MDH,RD,,S,IS,ME,2019-05-12,2019-05-19,,6,High,,Y,N,Not Equipped,,,N,Not Equipped,,,IETMS,Healthy,GE-AAR,,GE Auto Start/Stop  Decal 84a225794p1,,TMC-OBN,5000,N,5,26L,Y,N,,"70'8""",392500
NS 8428,09141,"Decatur, IL",Illinois (94),,D8-40CW,1994,1994-06-01,,4000,RD Unit IN RD Service,RD Storage Road Units (SV),2019-04-12,RYU88,MDH,MDH,RD,,S,IS,ME,2019-05-08,2019-05-15,,6,High,,Y,N,Not Equipped,,,N,Not Equipped,,,IETMS,Unhealthy,GE-AAR,,GE Auto Start/Stop  Decal 84a225794p1,,TMC-OBN,5000,Y,5,26L,Y,Y,,"70'8""",392500
NS 8429,10254,"Roanoke, VA",Pocahontas (62),,D8-40CW,1994,1994-06-01,,4000,RD Unit IN RD Service,RD Storage Road Units (SV),2019-04-08,RYU88,MDH,MDH,RD,,S,IS,AN,2019-04-12,2019-04-19,,6,High,,Y,N,Not Equipped,,,N,Not Equipped,,,IETMS,Unhealthy,GE-AAR,,GE Auto Start/Stop  Decal 84a225794p1,,TMC-OBN,5000,N,5,26L,Y,N,,"70'8""",392500
NS 8430,10254,"Roanoke, VA",Pocahontas (62),,D8-40CW,1994,1994-06-01,,4000,RD Unit IN RD Service,RD Storage Road Units (SV),2019-04-12,RYU88,MDH,MDH,RD,,S,IS,ME,2019-04-03,2019-04-10,,6,High,,Y,N,Not Equipped,,,N,Not Equipped,,,IETMS,Unhealthy,GE-AAR,,GE Auto Start/Stop  Decal 84a225794p1,,TMC-OBN,5000,Y,5,26L,Y,Y,,"70'8""",392500
NS 8431,90653,"Reeses Scanner, OH",Lake (92),188.25,D8-40CW,1994,1994-06-01,,4000,RD Unit IN RD Service,RD Storage Road Units (SV),2019-04-23,TXIFV,MDH,MDH,RD,,S,IT,ME,2019-06-02,2019-06-09,,6,High,,Y,N,Not Equipped,,,N,Not Equipped,,,IETMS,Healthy,GE-AAR,,GE Auto Start/Stop  Decal 84a225794p1,,TMC-OBN,5000,Y,5,26L,Y,Y,,"70'8""",392500
NS 8432,10253,"Roanoke Freight Sta, VA",Pocahontas (62),,D8-40CW,1994,1994-06-01,,4000,RD Unit IN RD Service,RD Storage Road Units (SV),2018-12-21,RYU88,MDH,MDH,RD,,S,IS,AB,2019-03-17,2019-03-24,,6,High,,Y,N,Not Equipped,,,N,Not Equipped,,,IETMS,Unhealthy,GE-AAR,,GE Auto Start/Stop  Decal 84a225794p1,,TMC-OBN,5000,N,5,26L,Y,N,,"70'8""",392500
NS 8433,10254,"Roanoke, VA",Pocahontas (62),,D8-40CW,1994,1994-06-01,,4000,RD Unit IN RD Service,RD Storage Road Units (SV),2019-04-08,RYU88,MDH,MDH,RD,,S,IS,ME,2019-05-23,2019-05-30,,6,High,,Y,N,Not Equipped,,,N,Not Equipped,,,IETMS,Unhealthy,GE-AAR,,GE Auto Start/Stop  Decal 84a225794p1,,NEQ,5000,Y,5,26L,Y,Y,,"70'8""",392500
NS 8434,A472,"Irondale N-S Scanne, AL",Alabama (08),,D8-40CW,1994,1994-07-01,,4000,RD Unit IN RD Service,RD Storage Road Units (SV),2019-04-12,RYU88,MDH,MDH,RD,,S,IS,ME,2019-06-04,2019-06-11,,6,High,,Y,N,Not Equipped,,,N,Not Equipped,,,IETMS,Healthy,GE-AAR,,GE Auto Start/Stop  Decal 84a225794p1,,TMC-OBN,5000,Y,5,26L,Y,Y,,"70'8""",392500
NS 8435,10254,"Roanoke, VA",Pocahontas (62),,D8-40CW,1994,1994-07-01,,4000,RD Unit IN RD Service,RD Storage Road Units (SV),2019-01-14,RYU88,MDH,MDH,RD,,S,IS,ME,2019-07-03,2019-07-10,,6,High,,Y,N,Not Equipped,,,N,Not Equipped,,,IETMS,Unhealthy,GE-AAR,,GE Auto Start/Stop  Decal 84a225794p1,,TMC-OBN,5000,Y,5,26L,Y,Y,,"70'8""",392500
NS 8436,10254,"Roanoke, VA",Pocahontas (62),,D8-40CW,1994,1994-07-01,,4000,RD Unit IN RD Service,RD Storage Road Units (SV),2019-04-12,RYU88,MDH,MDH,RD,,S,IS,MR,2019-07-05,2019-07-12,,6,High,,Y,N,Not Equipped,,,N,Not Equipped,,,IETMS,Unhealthy,GE-AAR,,GE Auto Start/Stop  Decal 84a225794p1,,TMC-OBN,5000,Y,5,26L,Y,Y,,"70'8""",392500
NS 8437,PT236,"Altoona, PA",Pittsburgh (74),,D8-40CW,1994,1994-07-01,,4000,RD Unit IN RD Service,RD Storage Road Units (SV),2019-04-08,RYU88,MDH,MDH,RD,,S,IS,ME,2019-07-16,2019-07-23,,6,High,,Y,N,Not Equipped,,,N,Not Equipped,,,IETMS,Unhealthy,GE-AAR,,,,TMC-OBN,5000,N,5,26L,Y,N,,"70'8""",392500
NS 8438,HP63,"Sinking Spring Scan, PA",Harrisburg (72),16T.23,D8-40CW,1994,1994-07-01,,4000,RD Unit IN RD Service,RD Storage Road Units (SV),2019-04-23,TXIFV,MDH,MDH,RD,,A,LR,MR,2019-05-21,2019-05-28,,6,High,,Y,N,Not Equipped,,,N,Not Equipped,,,IETMS,Healthy,GE-AAR,,GE Auto Start/Stop  Decal 84a225794p1,,TMC-OBN,5000,N,5,26L,Y,N,,"70'8""",392500
NS 8439,791,"Birmingham, AL",Alabama (08),,D8-40CW,1994,1994-07-01,,4000,RD Unit IN RD Service,RD Storage Road Units (SV),2019-01-16,RYU88,MDH,MDH,RD,,S,IS,MR,2019-04-09,2019-04-16,,6,High,,Y,N,Not Equipped,,,N,Not Equipped,,,IETMS,Unhealthy,GE-AAR,,,,TMC-OBN,5000,Y,5,26L,Y,Y,,"70'8""",392500
NS 8452,10253,"Roanoke Freight Sta, VA",Pocahontas (62),,D8-40CW,1994,1994-08-01,,4000,RD Unit IN RD Service,RD Storage Road Units (SV),2018-12-03,RYU88,MDH,MDH,RD,,S,IS,MR,2019-02-21,2019-02-28,,6,High,,Y,N,Not Equipped,,,N,Not Equipped,,,IETMS,Unhealthy,GE-AAR,,GE Auto Start/Stop  Decal 84a225794p1,,NEQ,4900,Y,5,26L,Y,Y,,"70'8""",392500
NS 8453,10254,"Roanoke, VA",Pocahontas (62),,D8-40CW,1994,1994-08-01,,4000,RD Unit IN RD Service,RD Storage Road Units (SV),2019-04-08,RYU88,MDH,MDH,RD,,S,IS,MR,2019-06-02,2019-06-09,,6,High,,Y,N,Not Equipped,,,N,Not Equipped,,,IETMS,Unhealthy,GE-AAR,,,,TMC-OBN,4900,Y,5,26L,Y,Y,,"70'8""",392500
NS 8454,09141,"Decatur, IL",Illinois (94),,D8-40CW,1994,1994-08-01,,4000,RD Unit IN RD Service,RD Storage Road Units (SV),2018-12-03,RYU88,MDH,MDH,RD,,S,IS,ME,2019-06-15,2019-06-22,,6,High,,Y,N,Not Equipped,,,N,Not Equipped,,,IETMS,Healthy,GE-AAR,,GE Auto Start/Stop  Decal 84a225794p1,,TMC-OBN,4900,N,5,26L,Y,N,,"70'8""",392500
NS 8455,277,"Rudd Scanner, NC",Piedmont (03),165.26,D8-40CW,1994,1994-08-01,,4000,RD Unit IN RD Service,RD Storage Road Units (SV),2019-04-23,HY4U2,MDH,MDH,RD,,S,IT,ME,2019-05-03,2019-05-10,,6,High,,Y,N,Not Equipped,,,N,Not Equipped,,,IETMS,Unhealthy,GE-AAR,,GE Auto Start/Stop  Decal 84a225794p1,,TMC-OBN,4900,Y,5,26L,Y,Y,,"70'8""",392500
NS 8456,240A,"Chattanooga, TN",Alabama (08),,D8-40CW,1994,1994-08-01,,4000,RD Unit IN RD Service,RD Storage Road Units (SV),2018-12-18,RYU88,MDH,MDH,RD,,S,IS,ME,2019-02-10,2019-02-17,,6,High,,Y,N,Not Equipped,,,N,Not Equipped,,,IETMS,Unhealthy,GE-AAR,,GE Auto Start/Stop  Decal 84a225794p1,,TMC-OBN,4900,Y,5,26L,Y,Y,,"70'8""",392500
NS 8457,10253,"Roanoke Freight Sta, VA",Pocahontas (62),,D8-40CW,1994,1994-08-01,,4000,RD Unit IN RD Service,RD Storage Road Units (SV),2018-12-03,RYU88,MDH,MDH,RD,,S,IS,MR,2019-02-23,2019-03-02,,6,High,,Y,N,Not Equipped,,,N,Not Equipped,,,IETMS,Unhealthy,GE-AAR,,,,TMC-OBN,4900,Y,5,26L,Y,Y,,"70'8""",392500
NS 8458,10253,"Roanoke Freight Sta, VA",Pocahontas (62),,D8-40CW,1994,1994-08-01,,4000,RD Unit IN RD Service,RD Storage Road Units (SV),2018-12-03,RYU88,MDH,MDH,RD,,S,IS,ME,2019-04-27,2019-05-04,,6,High,,Y,N,Not Equipped,,,N,Not Equipped,,,IETMS,Unhealthy,GE-AAR,,,,TMC-OBN,4900,Y,5,26L,Y,Y,,"70'8""",392500
NS 8459,10254,"Roanoke, VA",Pocahontas (62),,D8-40CW,1994,1994-08-01,,4000,RD Unit IN RD Service,RD Storage Road Units (SV),2019-04-23,HY4U2,MDH,MDH,RD,,S,IS,MR,2019-06-24,2019-07-01,,6,High,,Y,N,Not Equipped,,,N,Not Equipped,,,IETMS,Unhealthy,GE-AAR,,GE Auto Start/Stop  Decal 84a225794p1,,TMC-OBN,4900,Y,5,26L,Y,Y,,"70'8""",392500
NS 1800,01174,"Muncie, IN",Lake (92),,SD70ACC,1994,1994-09-01,2018-03-16,4500,RD Unit IN RD Service,RD Bellevue Shop (4R),,,BEL,MDH,RD,,S,,AF,2019-03-30,2019-04-06,2019-05-07,6,High,,Y,Y,Radio Only,Leader,Unhealthy,N,Not Equipped,Y,Y,IETMS,Unhealthy,EMD-AAR,,Emd Auto Start/Shdwn  Decal 40160487,,EMD-TMC,4900,Y,6,CCB2,Y,Y,,"72'4""",394000
NS 1804,160,"Sweetbriar Scanner, VA",Harrisburg (72),94Z.25,SD70ACC,1994,1994-09-01,2019-01-20,4500,RD Unit IN RD Service,RD Bellevue Shop (4R),,,BEL,MDH,RD,,A,,AF,2019-07-13,2019-07-20,2019-05-24,6,High,,Y,Y,Radio Only,Leader,Healthy,N,Not Equipped,Y,Y,IETMS,Healthy,EMD-AAR,,Emd Auto Start/Shdwn  Decal 40160487,,EMD-TMC,4900,Y,6,CCB2,Y,Y,,"72'4""",394000
NS 1805,275W,"L.S. Junction, KY",Illinois (94),,SD70ACC,1994,1994-09-01,2019-01-11,4500,RD Unit IN RD Service,RD Bellevue Shop (4R),,,BEL,MDH,RD,,S,,AF,2019-04-04,2019-04-11,2019-05-03,6,High,,Y,Y,Radio Only,Leader,Unhealthy,N,Not Equipped,Y,Y,IETMS,Unhealthy,EMD-AAR,,Emd Auto Start/Shdwn  Decal 40160487,,EMD-TMC,4900,Y,6,CCB2,Y,Y,,"72'4""",394000
NS 1815,CD292,"Toledo Airline, OH",Dearborn (76),21V.25,SD70ACC,1994,1994-09-01,,4500,RD Unit IN RD Service,RD Bellevue Shop (4R),,,BEL,MDH,RD,,A,,AF,2019-07-03,2019-07-10,2019-05-25,6,High,,Y,Y,Radio Only,Leader,Healthy,N,Not Equipped,Y,Y,IETMS,Healthy,EMD-AAR,,Emd Auto Start/Shdwn  Decal 40160487,,EMD-TMC,4900,Y,6,CCB2,Y,Y,,"72'4""",394000
NS 1823,01174,"Muncie, IN",Lake (92),,SD70ACC,1994,1994-09-01,,4500,RD Unit IN RD Service,RD Bellevue Shop (4R),,,BEL,MDH,RD,,S,,AF,2018-04-05,2018-04-12,,6,High,,Y,Y,Radio Only,Leader,Unknown,N,Not Equipped,Y,Y,IETMS,Unhealthy,EMD-AAR,,Emd Auto Start/Shdwn  Decal 40160487,,EMD-TMC,4900,Y,6,CCB2,Y,Y,,"72'4""",394000
NS 1824,17628,"Weller Yard, VA",Pocahontas (62),,SD70ACC,1994,1994-09-01,2019-02-01,4500,RD Unit IN RD Service,RD Bellevue Shop (4R),,,BEL,MDH,RD,,A,,AF,2019-04-24,2019-05-01,2019-05-23,6,High,,Y,Y,Radio Only,Leader,Unhealthy,N,Not Equipped,Y,Y,IETMS,Unhealthy,EMD-AAR,,Emd Auto Start/Shdwn  Decal 40160487,,EMD-TMC,4900,Y,6,CCB2,Y,Y,,"72'4""",394000
NS 1826,01174,"Muncie, IN",Lake (92),,SD70ACC,1994,1994-09-01,,4500,RD Unit IN RD Service,RD Bellevue Shop (4R),,,BEL,MDH,RD,,S,,AF,2018-05-19,2018-05-26,,6,High,,Y,Y,Radio Only,Leader,Unknown,N,Not Equipped,Y,Y,IETMS,Unhealthy,EMD-AAR,,Emd Auto Start/Shdwn  Decal 40160487,,EMD-TMC,4900,Y,6,CCB2,Y,Y,,"72'4""",394000
NS 2535,10253,"Roanoke Freight Sta, VA",Pocahontas (62),,SD70,1994,1994-09-01,,4000,RD Unit IN RD Service,RD Storage Road Units (SV),2018-11-30,RYU88,MDH,MDH,RD,,S,IS,AF,2018-12-30,2019-01-06,2018-12-27,6,High,,Y,N,Not Equipped,,,N,Not Equipped,Y,Y,,,EMD-AAR,,Emd Auto Start/Shdwn  Decal 40160487,,QEI-CMU,4900,N,5,EPIC2,Y,N,,"72'4""",394000
NS 2536,271W,"Louisville, KY",Illinois (94),,SD70,1994,1994-09-01,,4000,RD Unit IN RD Service,RD Storage Road Units (SV),2018-11-30,RYU88,MDH,MDH,RD,,S,,AF,2019-01-04,2019-01-11,2019-01-05,6,High,,Y,N,Not Equipped,,,N,Not Equipped,Y,Y,,,EMD-AAR,,Emd Auto Start/Shdwn  Decal 40160487,,QEI-CMU,4900,N,5,EPIC2,Y,N,,"72'4""",394000
NS 2539,271W,"Louisville, KY",Illinois (94),,SD70,1994,1994-09-01,,4000,RD Unit IN RD Service,RD Storage Road Units (SV),2018-11-30,RYU88,MDH,MDH,RD,,S,,AF,2018-12-08,2018-12-15,2019-01-10,6,High,,Y,N,Not Equipped,,,N,Not Equipped,Y,Y,,,EMD-AAR,,Emd Auto Start/Shdwn  Decal 40160487,,QEI-CMU,4900,N,5,EPIC2,Y,N,,"72'4""",394000
NS 2540,A262,"Emory Gap Scanner, TN",Georgia (04),117.24,SD70,1994,1994-09-01,,4000,RD Unit IN RD Service,RD Storage Road Units (SV),2018-11-30,RYU88,MDH,MDH,RD,,S,IT,AF,2019-01-14,2019-01-21,2019-01-03,6,High,,Y,N,Not Equipped,,,N,Not Equipped,Y,Y,,,EMD-AAR,,Emd Auto Start/Shdwn  Decal 40160487,,QEI-CMU,4900,N,5,EPIC2,Y,N,,"72'4""",394000
NS 2543,271W,"Louisville, KY",Illinois (94),,SD70,1994,1994-09-01,,4000,RD Unit IN RD Service,RD Storage Road Units (SV),2018-11-30,RYU88,MDH,MDH,RD,,S,,AF,2018-12-26,2019-01-02,2019-01-06,6,High,,Y,N,Not Equipped,,,N,Not Equipped,,,,,EMD-AAR,,Emd Auto Start/Shdwn  Decal 40160487,,NEQ,4900,Y,5,EPIC2,Y,N,,"72'4""",394000
NS 2545,271W,"Louisville, KY",Illinois (94),,SD70,1994,1994-09-01,,4000,RD Unit IN RD Service,RD Storage Road Units (SV),2018-11-30,RYU88,MDH,MDH,RD,,S,,AF,2019-02-09,2019-02-16,2019-05-05,6,High,,Y,N,Not Equipped,,,N,Not Equipped,,,,,EMD-AAR,,Emd Auto Start/Shdwn  Decal 40160487,,NEQ,4900,N,5,EPIC2,Y,N,,"72'4""",394000
NS 2547,275W,"L.S. Junction, KY",Illinois (94),,SD70,1994,1994-09-01,,4000,RD Unit IN RD Service,RD Storage Road Units (SV),2018-11-30,RYU88,MDH,MDH,RD,,S,,AF,2019-02-09,2019-02-16,2019-02-12,6,High,,Y,N,Not Equipped,,,N,Not Equipped,,,,,EMD-AAR,,Emd Auto Start/Shdwn  Decal 40160487,,NEQ,4900,N,5,EPIC2,Y,N,,"72'4""",394000
NS 1801,01174,"Muncie, IN",Lake (92),,SD70ACC,1994,1994-10-01,2018-03-16,4500,RD Unit IN RD Service,RD Bellevue Shop (4R),,,BEL,MDH,RD,,S,,AF,2019-03-28,2019-04-04,2019-05-02,6,High,,Y,Y,Radio Only,Leader,Unhealthy,N,Not Equipped,Y,Y,IETMS,Unhealthy,EMD-AAR,,Emd Auto Start/Shdwn  Decal 40160487,,EMD-TMC,4900,Y,6,CCB2,Y,Y,,"72'4""",394000
NS 1817,,,,,SD70ACC,1994,1994-10-01,,4500,RD Unit IN RD Service,RD Bellevue Shop (4R),,,BEL,MDH,RD,,S,,AF,2018-05-09,2018-05-16,,6,High,,Y,Y,Radio Only,Leader,Unknown,N,Not Equipped,Y,Y,IETMS,Unhealthy,EMD-AAR,,Emd Auto Start/Shdwn  Decal 40160487,,EMD-TMC,4900,Y,6,CCB2,Y,Y,,"72'4""",394000
NS 1819,01174,"Muncie, IN",Lake (92),,SD70ACC,1994,1994-10-01,2019-02-01,4500,RD Unit IN RD Service,RD Bellevue Shop (4R),,,BEL,MDH,RD,,S,IS,AF,2019-04-25,2019-05-02,2019-04-03,6,High,,Y,Y,Radio Only,Leader,Unhealthy,N,Not Equipped,Y,Y,IETMS,Unhealthy,EMD-AAR,,Emd Auto Start/Shdwn  Decal 40160487,,EMD-TMC,4900,Y,6,CCB2,Y,Y,,"72'4""",394000
NS 2549,00248,"Bellevue, OH",Lake (92),,SD70,1994,1994-10-01,,4000,RD Unit IN RD Service,RD Storage Road Units (SV),2018-11-30,RYU88,MDH,MDH,RD,,S,IT,AF,2018-12-14,2018-12-21,2018-12-29,6,High,,Y,N,Not Equipped,,,N,Not Equipped,,,,,EMD-AAR,,Emd Auto Start/Shdwn  Decal 40160487,,NEQ,4900,N,5,EPIC2,Y,N,,"72'4""",394000
NS 2550,10253,"Roanoke Freight Sta, VA",Pocahontas (62),,SD70,1994,1994-10-01,,4000,RD Unit IN RD Service,RD Storage Road Units (SV),2018-11-30,RYU88,MDH,MDH,RD,,S,IS,AN,2018-12-29,2019-01-05,2018-12-23,6,High,,Y,N,Not Equipped,,,N,Not Equipped,,,,,EMD-AAR,,,,NEQ,4900,Y,5,EPIC2,Y,N,,"72'4""",394000
NS 2551,275W,"L.S. Junction, KY",Illinois (94),,SD70,1994,1994-10-01,,4000,RD Unit IN RD Service,RD Storage Road Units (SV),2018-11-30,RYU88,MDH,MDH,RD,,S,,AF,2018-12-13,2018-12-20,2018-11-23,6,High,,Y,N,Not Equipped,,,N,Not Equipped,,,,,EMD-AAR,,Emd Auto Start/Shdwn  Decal 40160487,,NEQ,4900,N,5,EPIC2,Y,N,,"72'4""",394000
NS 2552,10253,"Roanoke Freight Sta, VA",Pocahontas (62),,SD70,1994,1994-10-01,,4000,RD Unit IN RD Service,RD Storage Road Units (SV),2018-11-30,RYU88,MDH,MDH,RD,,S,IS,AF,2019-02-01,2019-02-08,2018-12-24,6,High,,Y,N,Not Equipped,,,N,Not Equipped,,,,,EMD-AAR,,Emd Auto Start/Shdwn  Decal 40160487,,NEQ,4900,N,5,EPIC2,Y,N,,"72'4""",394000
NS 2553,275W,"L.S. Junction, KY",Illinois (94),,SD70,1994,1994-10-01,,4000,RD Unit IN RD Service,RD Storage Road Units (SV),2018-11-30,RYU88,MDH,MDH,RD,,S,,AF,2018-12-31,2019-01-07,2018-12-28,6,High,,Y,N,Not Equipped,,,N,Not Equipped,,,,,EMD-AAR,,Emd Auto Start/Shdwn  Decal 40160487,,NEQ,4900,N,5,EPIC2,Y,N,,"72'4""",394000
NS 2554,275W,"L.S. Junction, KY",Illinois (94),,SD70,1994,1994-10-01,,4000,RD Unit IN RD Service,RD Storage Road Units (SV),2018-11-30,RYU88,MDH,MDH,RD,,S,,AF,2019-02-15,2019-02-22,2018-11-28,6,High,,Y,N,Not Equipped,,,N,Not Equipped,,,,,EMD-AAR,,Emd Auto Start/Shdwn  Decal 40160487,,NEQ,4900,N,5,EPIC2,Y,N,,"72'4""",394000
NS 2555,275W,"L.S. Junction, KY",Illinois (94),,SD70,1994,1994-10-01,,4000,RD Unit IN RD Service,RD Storage Road Units (SV),2018-11-30,RYU88,MDH,MDH,RD,,S,,AF,2018-12-08,2018-12-15,2019-02-11,6,High,,Y,N,Not Equipped,,,N,Not Equipped,,,,,EMD-AAR,,Emd Auto Start/Shdwn  Decal 40160487,,NEQ,4900,N,5,EPIC2,Y,N,,"72'4""",394000
